localidad
ALIANZA
ALICURA
ALUMINE
ANDACOLLO
AÑELO
ANQUINCO
ARROYITO
ARROYITO CHALLACO
ARROYO BLANCO
ARROYO CAHUNCO
ARROYO QUILLEN
ARROYO RANQUILCO
ATREUCO
AUCA MAHUIDA
AUCA PAN
BAJADA COLORADA
BAJADA DE LOS MOLLES
CAMINERA TRAFUL
CORRENTOSO
CAMPAMENTO SOL
CAÑADON DE LOS INDIOS
CHAPELCO
CHAPUA
CHAPUA ABAJO
CHARAHUILLA
CHENQUECURA
CHICHIGUAY
CHIMEHUIN
CHINA MUERTA
CHINCHINA
CHIUQUILLIHUIN
CHANQUIL QUILLA
CHOCHOY MALLIN
CHOS MALAL
COCHICO
CODIHUE
COIHUECO
COLI MALAL
COLIPILI
COLLON CURA
COLLUN CO
CONFLUENCIA DEL AGUIJON
COPAHUE
CHORRIACA
CHALLACO
CHACOYAL
CHACAYCO
CAÑADON DEL INDIO
CANCHA HUINGANCO
CARRAN CURA
CARRERI
CARRI LAUQUEN
CARRI LIL
CASA DE PIEDRA
CATAN LIL
CAVIAHUE
CAYANTA
CENTENARIO
CERRO COLORADO
CERRO DE LA GRASA
CERRO DE LA PARVA
CERRO DE LOS PINOS
CERRO DEL LEON
CERRO GATO
CERRO NEGRO CHAPUA
CERRO NEGRO TRICAO
CHACABUCO
CHACAY
CHACAY CO
CHACAY MELEHUE
CAÑADA SECA
ZULEMITA
LAGOTERA
LAGUNA MIRANDA
QUILA QUEHUE
QUILA QUINA
QUILCA
QUILI MALAL
QUILLEN
QUILQUIHUE
QUININELIU
QUINQUIMITREO
QUINTUCO
QUITA QUINA
QUENTRENQUEN
RAHUE
RAMON M CASTRO
RANQUELES
RANQUIL VEGA
RANQUILCO
RANQUILON
REÑILEO
RICHOIQUE
RINCON CHICO
RINCON DE EMILIO
RINCON DE LOS SAUCES
RAMICHAL
QUEMQUEMTREU
QUEMPU LEUFU
QUEBRADA HONDA
PICHI NEUQUEN
PICUN LEUFU
PIEDRA DEL AGUILA
PIEDRA MALA
PIEDRA PINTADA
PIEDRAS BAYAS
PILMATUE
PILO LIL
PINO HACHADO
PINO SOLO
PLANICIE BANDERITA
PLAZA HUINCUL
PLOTTIER
PORTADA COVUNCO
PORTEZUELO GRANDE
POZO HUALICHES
PRIMEROS PINOS
PUEBLO NUEVO
PUENTE PICUN LEUFU
PUERTO ANCHORENA
PUERTO MANZANO
PUESTO HERNANDEZ  BATERIAS
PUNTA DE SIERRA
RINCON GRANDE
PICHE PONON
RIO AGRIO
RUCA CHOROY ARRIBA
TRATAYEN
TRES PICOS
TRES PIEDRAS
TRICAO MALAL
TRILI
TROMEN
TROMPUL
VACA MUERTA
VARVARCO
VILLA CURI LEUVU
TRALAITUE
VILLA EL CHOCON
VILLA LAGO MELIQUINA
VILLA PEHUENIA
VILLA RAUR
VILLA RINCON CHICO
VILLA TRAFUL
VILU MALLIN
VISTA ALEGRE NORTE
VISTA ALEGRE SUR
ZAINA YEGUA
ZAPALA
VILLA LA ANGOSTURA
TRAHUNCURA
TIPILIUKE
TIHUE
SAINUCO
SALQUICO
SAN BERNARDO
SAN DEMETRIO
SAN EDUARDO
SAN IGNACIO
SAN JUAN JUNIN DE LOS ANDES
SAN JUAN RAHUE
SAN MARTIN DE LOS ANDES
SAN PATRICIO DEL CHAÑAR
SAÑICO
SANTA ISABEL
SANTA ISABEL
SANTA ISABEL
SANTA MARIA
SANTO DOMINGO
SANTO TOMAS
SAUZAL BONITO
SENILLOSA
TAQUI NILEU
TAQUIMILAN
TAQUIMILLAN ABAJO
TIERRAS BLANCAS
RIO BARRANCAS
LAGUNA BLANCA
PICHAIHUE
PEÑA COLORADA
LOMA DE LA LATA
LONCO LUAN
LONCO MULA
LONCOPUE
LOS BOLILLOS
LOS CARRIZOS
LOS CATUTOS
LOS CHACALES
LOS CHIHUIDOS
LOS CHINITOS
LOLOG
LOS CISNES
LOS GALPONES
LOS MENUCOS
LOS MICHES
LOS MOLLES
LOS MUCHACHOS
LOS RODILLOS
LOS SAUCES
LOS TRES CHORROS
LUBECA
LUICOCO
LOS ENTIERROS
LLAMUCO
LIU CULLIN
LITRAN
LAJA
LAPA
LAPACHAL
LAS ABEJAS
LAS BANDURRIAS
LAS BARDITAS
LAS CHACRAS
LAS COLORADAS
LAS CORTADERAS
LAS CORTADERAS
LAS LAGUNAS
LAS LAJAS
LAS LAJITAS
LAS MERCEDES
LAS OVEJAS
LAS PERLAS
LAS SALADAS
LAS TOSCAS
LAS TRES LAGUNAS
LASCAR
LEUTO CABALLO
LILEO
LIMAY CENTRO
LUIN COCO
PENINSULA HUEMUL
MACHICO
MALLIN BLANCO
ÑIRECO SUD
NOGUEIRA
ÑORQUIN
OCTAVIO PICO
OJO DE AGUA
OJO DE AGUA
PALAU
PALITUE
PAMPA COLLON CURA
PAMPA DE LONCO LUAN
NIRECO
PAMPA DE TRIL
PAMPA DEL SALADO
PAMPA FERREIRA
PANTANITOS
PASO AGUERRE
PASO ANCHO
PASO BARDA
PASO CATA TUN
PASO COIHUE
PASO DE LOS INDIOS
PASO DE SAN IGNACIO
PAMPA DEL MALLEO
NEUQUEN
NERECO NORTE
NAU NAUCO
MALLIN CHILENO
MALLIN DE LA CUEVA
MALLIN DE LAS YEGUAS
MALLIN DE LOS CABALLOS
MALLIN DE MENA
MALLIN DEL RUBIO
MALLIN DEL TORO
MALLIN QUEMADO
MAMUL MALAL
MANZANO AMARGO
MARI MENUCO
MARIANO MORENO
MAYAN MAHUIDA
MEDIA LUNA
MILLA
MINA CARRASCOSA
MINA LILEO
MOQUEHUE
MULICHINCO
NAHUEL HUAPI
NAHUEL MAPE
NAHUEVE
NALAY CULLIN
MALALCO
INVERNADA VIEJA
